id,publication_year,cited_by_count,coauthor_ids
https://openalex.org/W2064165912,2012,48,"['https://openalex.org/A5004862183', 'https://openalex.org/A5004165784', 'https://openalex.org/A5075892407', 'https://openalex.org/A5005493160']"
https://openalex.org/W2131440803,2014,42,"['https://openalex.org/A5044130443', 'https://openalex.org/A5025977681', 'https://openalex.org/A5071422618']"
https://openalex.org/W2462256240,2016,42,"['https://openalex.org/A5014269339', 'https://openalex.org/A5006752368', 'https://openalex.org/A5050101991', 'https://openalex.org/A5021340448']"
https://openalex.org/W2752055530,2017,40,"['https://openalex.org/A5047289699', 'https://openalex.org/A5077381667']"
https://openalex.org/W1578733506,2016,39,"['https://openalex.org/A5023812700', 'https://openalex.org/A5008805047']"
https://openalex.org/W2231075378,2016,38,"['https://openalex.org/A5055770757', 'https://openalex.org/A5050101991', 'https://openalex.org/A5073219132']"
https://openalex.org/W2728594344,2018,35,"['https://openalex.org/A5043043876', 'https://openalex.org/A5008805047', 'https://openalex.org/A5011047265', 'https://openalex.org/A5023812700']"
https://openalex.org/W2911534575,2019,34,"['https://openalex.org/A5014417551', 'https://openalex.org/A5047436850', 'https://openalex.org/A5006543736']"
https://openalex.org/W3096934659,2020,27,"['https://openalex.org/A5057159406', 'https://openalex.org/A5079596102']"
https://openalex.org/W2904991071,2022,11,"['https://openalex.org/A5041638381', 'https://openalex.org/A5064470161', 'https://openalex.org/A5058284930', 'https://openalex.org/A5071422618']"
https://openalex.org/W2090814001,2009,57,"['https://openalex.org/A5050101991', 'https://openalex.org/A5072184476', 'https://openalex.org/A5031018451']"
https://openalex.org/W2130769800,2007,53,"['https://openalex.org/A5024101307', 'https://openalex.org/A5013188461', 'https://openalex.org/A5003565475', 'https://openalex.org/A5056438865']"
https://openalex.org/W1901937923,2011,42,"['https://openalex.org/A5006543736', 'https://openalex.org/A5076015278', 'https://openalex.org/A5047436850', 'https://openalex.org/A5019102177']"
https://openalex.org/W1971461065,2011,41,"['https://openalex.org/A5076601436', 'https://openalex.org/A5075839833', 'https://openalex.org/A5042260779', 'https://openalex.org/A5080337102']"
https://openalex.org/W2100598353,2014,39,"['https://openalex.org/A5047289699', 'https://openalex.org/A5085826258']"
https://openalex.org/W3098960865,2014,39,"['https://openalex.org/A5003220678', 'https://openalex.org/A5031799782', 'https://openalex.org/A5020270223', 'https://openalex.org/A5079596102', 'https://openalex.org/A5057650206']"
https://openalex.org/W1827676532,2015,37,"['https://openalex.org/A5008182291', 'https://openalex.org/A5020635715', 'https://openalex.org/A5087790679', 'https://openalex.org/A5033643407', 'https://openalex.org/A5005493160', 'https://openalex.org/A5038087404']"
https://openalex.org/W2143584007,2013,36,"['https://openalex.org/A5023784923', 'https://openalex.org/A5074394885', 'https://openalex.org/A5075818390', 'https://openalex.org/A5044453435', 'https://openalex.org/A5041257269', 'https://openalex.org/A5073551454', 'https://openalex.org/A5074538015', 'https://openalex.org/A5005493160']"
https://openalex.org/W4230047752,2014,35,"['https://openalex.org/A5088202591', 'https://openalex.org/A5009011703', 'https://openalex.org/A5005493160']"
https://openalex.org/W2085233913,2015,34,"['https://openalex.org/A5067693591', 'https://openalex.org/A5019071696', 'https://openalex.org/A5015154415', 'https://openalex.org/A5005493160', 'https://openalex.org/A5079686333']"
https://openalex.org/W2358000107,2016,34,"['https://openalex.org/A5020104747', 'https://openalex.org/A5049634383', 'https://openalex.org/A5074698656', 'https://openalex.org/A5071422618']"
https://openalex.org/W2902500452,2018,29,"['https://openalex.org/A5028972796', 'https://openalex.org/A5005493160', 'https://openalex.org/A5065396462', 'https://openalex.org/A5022049247', 'https://openalex.org/A5048426077']"
https://openalex.org/W2898366562,2019,28,"['https://openalex.org/A5052787170', 'https://openalex.org/A5046916465', 'https://openalex.org/A5072841698', 'https://openalex.org/A5000597158', 'https://openalex.org/A5023213458', 'https://openalex.org/A5082992052', 'https://openalex.org/A5005493160', 'https://openalex.org/A5075892407']"
https://openalex.org/W3093211240,2020,22,"['https://openalex.org/A5044818236', 'https://openalex.org/A5022491810', 'https://openalex.org/A5004406904', 'https://openalex.org/A5088992540', 'https://openalex.org/A5034253768', 'https://openalex.org/A5045054843', 'https://openalex.org/A5082461253']"
https://openalex.org/W2290561533,2012,34,"['https://openalex.org/A5044130443', 'https://openalex.org/A5075312264', 'https://openalex.org/A5075149019', 'https://openalex.org/A5071422618']"
https://openalex.org/W2039251613,2012,33,"['https://openalex.org/A5075892407', 'https://openalex.org/A5005493160']"
https://openalex.org/W2056580848,2011,32,"['https://openalex.org/A5071220716', 'https://openalex.org/A5075149019', 'https://openalex.org/A5071422618']"
https://openalex.org/W2114431494,2015,31,"['https://openalex.org/A5044130443', 'https://openalex.org/A5084395089', 'https://openalex.org/A5084891661', 'https://openalex.org/A5071422618']"
https://openalex.org/W1692260253,2014,30,['https://openalex.org/A5050101991']
https://openalex.org/W1780154823,2015,27,"['https://openalex.org/A5059787882', 'https://openalex.org/A5077743516', 'https://openalex.org/A5048738205', 'https://openalex.org/A5079596102', 'https://openalex.org/A5031799782']"
https://openalex.org/W2256966518,2015,27,"['https://openalex.org/A5039903863', 'https://openalex.org/A5084044470', 'https://openalex.org/A5046370637']"
https://openalex.org/W2336078323,2015,27,"['https://openalex.org/A5059991691', 'https://openalex.org/A5062626413', 'https://openalex.org/A5070144089', 'https://openalex.org/A5006071289', 'https://openalex.org/A5003959033', 'https://openalex.org/A5076264276', 'https://openalex.org/A5045204358']"
https://openalex.org/W2189385630,2016,26,"['https://openalex.org/A5047436850', 'https://openalex.org/A5034692062', 'https://openalex.org/A5001410589']"
https://openalex.org/W2994187984,2017,26,"['https://openalex.org/A5020437964', 'https://openalex.org/A5025977681', 'https://openalex.org/A5076202690', 'https://openalex.org/A5071422618']"
https://openalex.org/W2516326106,2016,25,"['https://openalex.org/A5023124767', 'https://openalex.org/A5052077938', 'https://openalex.org/A5088570416', 'https://openalex.org/A5005493160', 'https://openalex.org/A5009011703']"
https://openalex.org/W2808704453,2018,25,"['https://openalex.org/A5050101991', 'https://openalex.org/A5042133242', 'https://openalex.org/A5010511810', 'https://openalex.org/A5091554009', 'https://openalex.org/A5081505300']"
https://openalex.org/W2941541859,2019,23,"['https://openalex.org/A5057612173', 'https://openalex.org/A5019048636', 'https://openalex.org/A5002035025', 'https://openalex.org/A5041613681', 'https://openalex.org/A5011805903', 'https://openalex.org/A5039903863', 'https://openalex.org/A5011503903']"
https://openalex.org/W2979505207,2019,23,"['https://openalex.org/A5066681913', 'https://openalex.org/A5033851840', 'https://openalex.org/A5011509405', 'https://openalex.org/A5073075051', 'https://openalex.org/A5006166354', 'https://openalex.org/A5056438865', 'https://openalex.org/A5042711470']"
https://openalex.org/W3012823428,2020,20,"['https://openalex.org/A5064570535', 'https://openalex.org/A5084044470', 'https://openalex.org/A5085054435', 'https://openalex.org/A5039903863']"
https://openalex.org/W3003579202,2020,18,"['https://openalex.org/A5036580323', 'https://openalex.org/A5057159406', 'https://openalex.org/A5079596102']"
https://openalex.org/W2029016324,2007,39,"['https://openalex.org/A5005493160', 'https://openalex.org/A5036133434', 'https://openalex.org/A5032362696', 'https://openalex.org/A5075892407']"
https://openalex.org/W2148327337,2007,36,"['https://openalex.org/A5071422618', 'https://openalex.org/A5050273357', 'https://openalex.org/A5021637947', 'https://openalex.org/A5085441685', 'https://openalex.org/A5079349226']"
https://openalex.org/W1980986338,2009,33,"['https://openalex.org/A5020635715', 'https://openalex.org/A5075892407', 'https://openalex.org/A5078030098', 'https://openalex.org/A5005493160']"
https://openalex.org/W2114722863,2010,33,"['https://openalex.org/A5050101991', 'https://openalex.org/A5086956585', 'https://openalex.org/A5005410263']"
https://openalex.org/W1536329907,2011,31,"['https://openalex.org/A5082357571', 'https://openalex.org/A5034308091', 'https://openalex.org/A5073005521', 'https://openalex.org/A5005493160']"
https://openalex.org/W2115941024,2012,29,"['https://openalex.org/A5060331832', 'https://openalex.org/A5051512158', 'https://openalex.org/A5013188461', 'https://openalex.org/A5009084451', 'https://openalex.org/A5049750015', 'https://openalex.org/A5056438865']"
https://openalex.org/W2164839244,2012,28,"['https://openalex.org/A5017222566', 'https://openalex.org/A5079596102', 'https://openalex.org/A5036669088', 'https://openalex.org/A5065692438']"
https://openalex.org/W1778568565,2014,27,"['https://openalex.org/A5025977681', 'https://openalex.org/A5058284930', 'https://openalex.org/A5007861811', 'https://openalex.org/A5008417409', 'https://openalex.org/A5071422618']"
https://openalex.org/W2038936320,2011,27,"['https://openalex.org/A5001518464', 'https://openalex.org/A5044033735', 'https://openalex.org/A5047289699', 'https://openalex.org/A5055571018']"
https://openalex.org/W2071842033,2012,27,"['https://openalex.org/A5020635715', 'https://openalex.org/A5028817086', 'https://openalex.org/A5005493160']"
https://openalex.org/W2086658417,2012,27,"['https://openalex.org/A5071422618', 'https://openalex.org/A5020245549']"
https://openalex.org/W2049328350,2012,26,"['https://openalex.org/A5025395626', 'https://openalex.org/A5005493160', 'https://openalex.org/A5008381340']"
https://openalex.org/W2026644166,2013,25,"['https://openalex.org/A5025977681', 'https://openalex.org/A5042176198', 'https://openalex.org/A5071422618', 'https://openalex.org/A5054225034']"
https://openalex.org/W1549887604,2015,24,"['https://openalex.org/A5054316864', 'https://openalex.org/A5044130443', 'https://openalex.org/A5058284930', 'https://openalex.org/A5071422618']"
https://openalex.org/W1968407925,2014,24,"['https://openalex.org/A5059731779', 'https://openalex.org/A5025977681', 'https://openalex.org/A5071422618', 'https://openalex.org/A5051690097', 'https://openalex.org/A5009128820', 'https://openalex.org/A5041421536']"
https://openalex.org/W2003196635,2015,24,"['https://openalex.org/A5012168451', 'https://openalex.org/A5001319631', 'https://openalex.org/A5052461112', 'https://openalex.org/A5047560482']"
https://openalex.org/W2963373717,2014,23,"['https://openalex.org/A5069037107', 'https://openalex.org/A5044130443', 'https://openalex.org/A5064470161', 'https://openalex.org/A5071422618']"
https://openalex.org/W2375074454,2016,22,"['https://openalex.org/A5076202690', 'https://openalex.org/A5060733666', 'https://openalex.org/A5025977681', 'https://openalex.org/A5074698656', 'https://openalex.org/A5054225034', 'https://openalex.org/A5071422618']"
https://openalex.org/W2752474053,2017,22,"['https://openalex.org/A5061285089', 'https://openalex.org/A5030510320', 'https://openalex.org/A5033050833', 'https://openalex.org/A5061523862', 'https://openalex.org/A5022207195', 'https://openalex.org/A5056438865', 'https://openalex.org/A5053803963']"
https://openalex.org/W3098388437,2018,22,"['https://openalex.org/A5057159406', 'https://openalex.org/A5079596102', 'https://openalex.org/A5046034298', 'https://openalex.org/A5087788538', 'https://openalex.org/A5036533503']"
https://openalex.org/W2338768639,2016,21,"['https://openalex.org/A5080649498', 'https://openalex.org/A5076202690', 'https://openalex.org/A5025977681', 'https://openalex.org/A5071422618']"
https://openalex.org/W2531970874,2017,21,"['https://openalex.org/A5040797991', 'https://openalex.org/A5051251964', 'https://openalex.org/A5054209870', 'https://openalex.org/A5005493160']"
https://openalex.org/W2990958294,2019,21,"['https://openalex.org/A5060362716', 'https://openalex.org/A5047289699', 'https://openalex.org/A5077381667', 'https://openalex.org/A5013134114']"
https://openalex.org/W2969452680,2019,18,"['https://openalex.org/A5047289699', 'https://openalex.org/A5031491138', 'https://openalex.org/A5077381667']"
https://openalex.org/W3021274097,2020,17,"['https://openalex.org/A5055929171', 'https://openalex.org/A5079596102', 'https://openalex.org/A5002020728']"
https://openalex.org/W3092068004,2020,17,['https://openalex.org/A5055848169']
https://openalex.org/W4288076433,2021,13,"['https://openalex.org/A5023364449', 'https://openalex.org/A5014504020', 'https://openalex.org/A5078297482', 'https://openalex.org/A5065376302', 'https://openalex.org/A5065242786', 'https://openalex.org/A5011607422', 'https://openalex.org/A5069999998', 'https://openalex.org/A5076189854']"
https://openalex.org/W2037047753,1998,45,"['https://openalex.org/A5078057692', 'https://openalex.org/A5056438865']"
https://openalex.org/W1562487176,2007,32,"['https://openalex.org/A5013188461', 'https://openalex.org/A5024982238', 'https://openalex.org/A5056438865']"
https://openalex.org/W2002086148,2009,31,"['https://openalex.org/A5040298967', 'https://openalex.org/A5076601436', 'https://openalex.org/A5075839833', 'https://openalex.org/A5070633331', 'https://openalex.org/A5020066423']"
https://openalex.org/W2025564521,2009,28,"['https://openalex.org/A5073551454', 'https://openalex.org/A5005493160']"
https://openalex.org/W2132225032,2011,25,"['https://openalex.org/A5025953837', 'https://openalex.org/A5047563303', 'https://openalex.org/A5019102177', 'https://openalex.org/A5047436850']"
https://openalex.org/W15988238,2013,24,"['https://openalex.org/A5041638381', 'https://openalex.org/A5044130443', 'https://openalex.org/A5025977681', 'https://openalex.org/A5071422618']"
https://openalex.org/W1982082041,2013,24,"['https://openalex.org/A5034308091', 'https://openalex.org/A5022600797', 'https://openalex.org/A5066114993', 'https://openalex.org/A5083443307', 'https://openalex.org/A5084688354', 'https://openalex.org/A5005493160']"
